,title,link,views,time,duration,img
1003,C++ Program to remove spaces from a string | GeeksforGeeks,/watch?v=D9SLoOAeM3k,20K views,5 years ago,1:10,https://i.ytimg.com/vi/D9SLoOAeM3k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhoebK9WgJxdZdz4OxegtvLk5Npw
1004,Number of nodes greater than a given value in n-ary tree | GeeksforGeeks,/watch?v=OpYZ8fbF61g,2.9K views,5 years ago,6:07,https://i.ytimg.com/vi/OpYZ8fbF61g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrGLi4hmemGCBby3IyQCJapdS45w
1005,Print all nodes in a binary tree having K leaves | GeeksforGeeks,/watch?v=KgfUY3TTjy4,1.8K views,5 years ago,3:54,https://i.ytimg.com/vi/KgfUY3TTjy4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuT9L72eiymRXYVSomgwAXDGZrew
1006,Reversing a Queue | GeeksforGeeks,/watch?v=aUU23JDaErs,21K views,5 years ago,2:14,https://i.ytimg.com/vi/aUU23JDaErs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwt0mFnWYXhtKGiZOPkxUF0q_86w
1007,Root to leaf paths having equal lengths in a Binary Tree | GeeksforGeeks,/watch?v=BNVyF1ssdaY,1K views,5 years ago,3:45,https://i.ytimg.com/vi/BNVyF1ssdaY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhAe363JOclp878Xd5OGVriTgxDg
1008,Sum of leaf nodes at minimum level | GeeksforGeeks,/watch?v=e2gd-6Kexrc,3.5K views,5 years ago,3:55,https://i.ytimg.com/vi/e2gd-6Kexrc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSvp72VOmF9mHO_tLH79LUpHShCQ
1009,Immediate Smaller element in an N-ary Tree | GeeksforGeeks,/watch?v=sr06_O9uYQc,1.1K views,5 years ago,4:01,https://i.ytimg.com/vi/sr06_O9uYQc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3sYKEUl2KEYIWvwka5rsc0prdIA
1010,Find maximum level sum in Binary Tree | GeeksforGeeks,/watch?v=oiStyIvqwCg,7.6K views,5 years ago,5:10,https://i.ytimg.com/vi/oiStyIvqwCg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAm0YDd_-7Q_tPD4jqTzjxRrmXJjg
1011,Python Program for Sieve of Eratosthenes | GeeksforGeeks,/watch?v=Jm5aQoMmb1E,14K views,5 years ago,2:02,https://i.ytimg.com/vi/Jm5aQoMmb1E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCNy6CXwgdClpPKUex1smb1jN9VbA
1012,Next Larger element in n-ary tree | GeeksforGeeks,/watch?v=MB665oPA7SE,2.3K views,5 years ago,4:06,https://i.ytimg.com/vi/MB665oPA7SE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDUf9vFTl7jqmBxf7sWGDSRIwTOxA
1013,Node having maximum sum of immediate children and itself in n-ary tree | GeeksforGeeks,/watch?v=bo3IUFopia8,2.5K views,5 years ago,6:11,https://i.ytimg.com/vi/bo3IUFopia8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8ILrCnyy33RjV_c-gkNXfhHW1sg
1014,Bottom View of a Binary Tree | GeeksforGeeks,/watch?v=fPhgtqKdG5k,22K views,5 years ago,4:45,https://i.ytimg.com/vi/fPhgtqKdG5k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1BKQmrFiNxVEqlHFoAJWfi4YiWQ
1015,Geeks Classes - A Classroom Programme by GeeksforGeeks,/watch?v=Pv9yRD96-vk,5.4K views,5 years ago,0:33,https://i.ytimg.com/vi/Pv9yRD96-vk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwiLsraQb8dTm6Zt7yeJt2EYXYwA
1016,Print Nodes in Top View of Binary Tree | GeeksforGeeks,/watch?v=KXfok9IiVHQ,45K views,5 years ago,4:57,https://i.ytimg.com/vi/KXfok9IiVHQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4yxFpwxg96WqgdZAjwz5arE594w
1017,Count the number of non-reachable nodes | GeeksforGeeks,/watch?v=54avWHVxDwg,5.2K views,5 years ago,4:46,https://i.ytimg.com/vi/54avWHVxDwg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1Vp1p7HAT_J59R7zg1Z7yca52WQ
1018,Level of Each node in a Tree from source node (using BFS) | GeeksforGeeks,/watch?v=teTH3Vmv7A0,5.5K views,5 years ago,5:10,https://i.ytimg.com/vi/teTH3Vmv7A0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPq1YzALOjh1-XPBt0M9dYCevQvw
1019,Sum of dependencies in a graph | GeeksforGeeks,/watch?v=hi7iWar5fzQ,4.9K views,5 years ago,3:06,https://i.ytimg.com/vi/hi7iWar5fzQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDM5it5jaT5atQFvuvGoEgSKTvOUg
1020,Find the Degree of a Particular vertex in a Graph | GeeksforGeeks,/watch?v=iNCLqZkxl_k,10K views,5 years ago,3:39,https://i.ytimg.com/vi/iNCLqZkxl_k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCC5P32PO9_XH-gGy-A_Bo5cFKhLA
1021,Vertical width of Binary tree | Set 1 | GeeksforGeeks,/watch?v=IJEjdjLdAj0,3.1K views,5 years ago,5:36,https://i.ytimg.com/vi/IJEjdjLdAj0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBybYq3n8-Uoh1kaFHoQtCGn525ig
1022,Android Development Tutorial | SQLite Introduction - Part 1 | GeeksforGeeks,/watch?v=iS6Koeh-IS0,1.9K views,5 years ago,26:2,https://i.ytimg.com/vi/iS6Koeh-IS0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9k4EaaMJ_7p04uSEGnzfriINnlA
1023,Sum of all elements of N-ary Tree | GeeksforGeeks,/watch?v=j3xeTJzobEw,1.9K views,5 years ago,6:42,https://i.ytimg.com/vi/j3xeTJzobEw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRJ9V6W_5SJ3-RGgap1bii-bXnMw
1024,Kirchhoff’s Theorem for Calculating number of Spanning trees Of a Graph | GeeksforGeeks,/watch?v=NcOYysnlx-0,32K views,5 years ago,5:57,https://i.ytimg.com/vi/NcOYysnlx-0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVYms8oDAkki7q_cnwxzuPBpLzlQ
1025,Possible Words using given characters in Python | GeeksforGeeks,/watch?v=9pzQKdBhj04,4.4K views,5 years ago,2:21,https://i.ytimg.com/vi/9pzQKdBhj04/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLADDgdd66o2nLx-lgDP1M9kFeIBKg
1026,Maximum left node in binary tree | GeeksforGeeks,/watch?v=EFgRqN_HRCk,1.2K views,5 years ago,4:55,https://i.ytimg.com/vi/EFgRqN_HRCk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAu_izeOQNNfki8H_SaKoaEOyrNWA
1027,Circular Queue | Set 1 (Introduction and Array Implementation) | GeeksforGeeks,/watch?v=eKxWdc1DVFE,109K views,5 years ago,8:24,https://i.ytimg.com/vi/eKxWdc1DVFE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiVypDcB4wbzZpGSlJyZBKSFE8QQ
1028,Check if two trees are Mirror | Set 2 | GeeksforGeeks,/watch?v=lCSloxBAIAM,3.8K views,5 years ago,3:01,https://i.ytimg.com/vi/lCSloxBAIAM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwfeV4vFsqbRnqRdTiuJuPcQ4LdA
1029,Vertical width of Binary tree | Set 2 | GeeksforGeeks,/watch?v=dwVOR2kh21E,1.4K views,5 years ago,5:07,https://i.ytimg.com/vi/dwVOR2kh21E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDhdGcSa6jpgJmxczJItbDL0jB6A
1030,Sorted insert for circular linked list | GeeksforGeeks,/watch?v=ANbJdUBIVRU,48K views,5 years ago,5:33,https://i.ytimg.com/vi/ANbJdUBIVRU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDk9cZ-XIKTrOGU7UP_6qBK7sYUUg
1031,Circular Linked List | Set 1 (Introduction and Applications) | GeeksforGeeks,/watch?v=XqwllvAx8NY,20K views,5 years ago,2:53,https://i.ytimg.com/vi/XqwllvAx8NY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCSo4Yc-8YfQt7NZ94f0ADGLvmFuA
1032,Sum of nodes at maximum depth of a Binary Tree | GeeksforGeeks,/watch?v=DzDnRsF5yTs,2.4K views,5 years ago,5:18,https://i.ytimg.com/vi/DzDnRsF5yTs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvE67k2FTr8A2XovkMFhARhYQ8lQ
1033,Count number of unique Triangles using STL | GeeksforGeeks,/watch?v=326XsTDFNEw,5.1K views,5 years ago,2:09,https://i.ytimg.com/vi/326XsTDFNEw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDiBXRefSZJ2wr49TxxquwxGovLtA
1034,Find all elements that appear more than n/k times in an array | GeeksforGeeks,/watch?v=3fYcADmz0cM,24K views,5 years ago,3:02,https://i.ytimg.com/vi/3fYcADmz0cM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA222CekzSCf3ZmPjJBmpr56aR2Bg
1035,Sort all even numbers in ascending order and odd numbers in descending order | GeeksforGeeks,/watch?v=ep8yXQ7xVcE,25K views,5 years ago,2:16,https://i.ytimg.com/vi/ep8yXQ7xVcE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcoGuTQ5mA3Cui51G-3zZ5vw3mwA
1036,Count minimum number of subsets (or subsequences) with consecutive numbers | GeeksforGeeks,/watch?v=EOw1Of_ZwPU,5.2K views,5 years ago,1:43,https://i.ytimg.com/vi/EOw1Of_ZwPU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBdOBacXlr2Wbnhsk9QVChsAbXOVw
1037,Program to print Lower triangular and Upper triangular matrix of an array | GeeksforGeeks,/watch?v=UZsHknZCtiA,24K views,5 years ago,2:18,https://i.ytimg.com/vi/UZsHknZCtiA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtHmPoX9u5Y5fMV9lfkamCCZdZ2Q
1038,Minimum swaps required to Sort Binary array | GeeksforGeeks,/watch?v=-u67D8oY9fg,19K views,5 years ago,2:08,https://i.ytimg.com/vi/-u67D8oY9fg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbw-zKO0MpmK5mc4L1b8fqGJHzbA
1039,Kth ancestor of a node in binary tree | Set 2 | GeeksforGeeks,/watch?v=HeY99dtGi6U,8K views,5 years ago,2:28,https://i.ytimg.com/vi/HeY99dtGi6U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuofKGXudDc5p_PA4afFmTU7gxJw
1040,ZigZag Tree Traversal | GeeksforGeeks,/watch?v=PwEmiE5u3tE,23K views,5 years ago,6:10,https://i.ytimg.com/vi/PwEmiE5u3tE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBFFC-2boz7gMZ7uuhAHC-gRU2Plw
1041,Largest number in BST which is less than or equal to N | GeeksforGeeks,/watch?v=7T1vhthPVu8,2.3K views,5 years ago,3:26,https://i.ytimg.com/vi/7T1vhthPVu8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-fNUadEX19QgiP9EL9j1qkI0IDg
1042,General Tree Level Order Traversal | GeeksforGeeks,/watch?v=VBJZBPWnpAc,9.6K views,5 years ago,5:09,https://i.ytimg.com/vi/VBJZBPWnpAc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDdOrxAqFCpvnYzHp6ry_dlCbsbjw
1043,Check if each internal node of a BST has exactly one child | GeeksforGeeks,/watch?v=By9HZKg_jBc,3.3K views,5 years ago,4:33,https://i.ytimg.com/vi/By9HZKg_jBc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAaQ7w-JSuJFBnkQf6ZNIED7p2B9A
1044,Python Programming Tutorial | Count number of vowels using sets in given string | GeeksforGeeks,/watch?v=LO7R3SNU6Vk,10K views,5 years ago,2:07,https://i.ytimg.com/vi/LO7R3SNU6Vk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBWvRxDcFp0oF5vgM9rrfvgnlKuRg
1045,Tilt of Binary Tree | GeeksforGeeks,/watch?v=-41E1g8NoMM,3.2K views,5 years ago,4:14,https://i.ytimg.com/vi/-41E1g8NoMM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5oBvb4D35b1S4ed_gJ5AAkoUnew
1046,Python Programming Tutorial | Cyclically rotate an array by one | List Slicing | GeeksforGeeks,/watch?v=JAvYxrtoodk,5.8K views,5 years ago,1:51,https://i.ytimg.com/vi/JAvYxrtoodk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVVqhdajHHhECoJn-eMPtZ0bXs9Q
1047,Check if an array represents Inorder of Binary Search tree or not | GeeksforGeeks,/watch?v=v3ADo5kpVSE,2.3K views,5 years ago,2:32,https://i.ytimg.com/vi/v3ADo5kpVSE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCp70T3b-7xMWyIq7sQacECATKXpQ
1048,Android Development Tutorial | Saving data using Shared Preferences | GeeksforGeeks,/watch?v=4mDp47rRK8M,2.7K views,5 years ago,22:0,https://i.ytimg.com/vi/4mDp47rRK8M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDuEC5Y5OO5pxIQah-rXoikXkUrvw
1049,Remove BST keys outside the given range | GeeksforGeeks,/watch?v=nUvUtXryYUc,4.2K views,5 years ago,4:35,https://i.ytimg.com/vi/nUvUtXryYUc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDU9hlPkZ-xIEfCqnE-HP2UMxizNg
1050,Smallest value in each level of Binary Tree | GeeksforGeeks,/watch?v=mjqFCvlPdj4,1.3K views,5 years ago,4:06,https://i.ytimg.com/vi/mjqFCvlPdj4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdaTWBEWP6bgnKx2gBXJcGMXIxrw
1051,Reverse each word in a linked list node | GeeksforGeeks,/watch?v=ybT1uiWQYAs,4.1K views,5 years ago,3:59,https://i.ytimg.com/vi/ybT1uiWQYAs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYoRO9ayw-GK_TV5Y-vjowzZWVLA
1052,Largest number less than or equal to N in BST (Iterative Approach) | GeeksforGeeks,/watch?v=3EL8c9bBeco,1K views,5 years ago,2:21,https://i.ytimg.com/vi/3EL8c9bBeco/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAd2cUaNC0dtBhaYeJDScvftsmhgw
1053,Print alternate nodes of a linked list using recursion | GeeksforGeeks,/watch?v=ksyUny54Avk,3.6K views,5 years ago,3:52,https://i.ytimg.com/vi/ksyUny54Avk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDW_JJ7bXNMDkfd3bOM4FzPpXT5lw
1054,Modify a binary tree to get preorder traversal using right pointers only | GeeksforGeeks,/watch?v=zgmdmqNePio,2.4K views,5 years ago,4:41,https://i.ytimg.com/vi/zgmdmqNePio/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBoWU9cd2yAjXwZMablVwUHZO0Y9w
1055,Count number of nodes having more number of children than parents in n-ary tree | GeeksforGeeks,/watch?v=7lB1zyIbCN0,1.6K views,5 years ago,4:42,https://i.ytimg.com/vi/7lB1zyIbCN0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvwGcndSsPdr6KDCFk7nzsvlf1dg
1056,"Sort a linked list of 0s, 1s and 2s by changing links | GeeksforGeeks",/watch?v=TXRoiRMWiOE,6.9K views,5 years ago,5:17,
1057,Sorted order printing of a given array that represents a BST | GeeksforGeeks,/watch?v=Z_5OpW49Rik,3.2K views,5 years ago,4:19,
1058,Print Binary Tree levels in sorted order | Set 2 (Using set) | GeeksforGeeks,/watch?v=3uyoO9SSf1c,988 views,5 years ago,4:35,
1059,Delete alternate nodes of a Linked List | GeeksforGeeks,/watch?v=q5_qDnl7pSo,11K views,5 years ago,4:21,
1060,Check if two BSTs contain same set of elements | GeeksforGeeks,/watch?v=c-OSdbpOVDE,3K views,5 years ago,4:34,
1061,Print the alternate nodes of linked list (Iterative Method)  | GeeksforGeeks,/watch?v=htsTNo6n9Uc,4.6K views,5 years ago,3:15,
1062,Find the node with minimum value in a Binary Search Tree | GeeksforGeeks,/watch?v=GgDwIm1TlvE,9.1K views,5 years ago,2:37,https://i.ytimg.com/vi/GgDwIm1TlvE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJWWOnimftrwfEW82yzr8XasQjjw
1063,Add all greater values to every node in a given BST | GeeksforGeeks,/watch?v=7Y6bZrwWz5s,4.5K views,5 years ago,5:50,https://i.ytimg.com/vi/7Y6bZrwWz5s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC801xk2-kBVGzH2eGazWf7w2wntA
1064,Largest value in each level of Binary Tree | Set-2 (Iterative Approach) | GeeksforGeeks,/watch?v=aEbbnqPaAZI,1.5K views,5 years ago,4:35,https://i.ytimg.com/vi/aEbbnqPaAZI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7P8lRmyAD2-A8PbRAMH8kLn52mg
1065,Find n-th node of inorder traversal | GeeksforGeeks,/watch?v=nMRTfhTkxC4,4K views,5 years ago,3:50,https://i.ytimg.com/vi/nMRTfhTkxC4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYg9z0bzrS0-kmoib_OagDoVxWIA
1066,Find a pair with given sum in BST | GeeksforGeeks,/watch?v=TvAFvAoS6s8,10K views,5 years ago,3:03,https://i.ytimg.com/vi/TvAFvAoS6s8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqmwf8A_ISGuAetBSctCOrXBEc8Q
1067,Python Programming Tutorial | Program to split and join a string | GeeksforGeeks,/watch?v=aWab32mDz9Y,6.6K views,5 years ago,2:02,https://i.ytimg.com/vi/aWab32mDz9Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqodotbzd4K0W4wbuJjZsrFMub-g
1068,Find sum of all right leaves in a given Binary Tree | GeeksforGeeks,/watch?v=2LGcEh_EVqo,1.6K views,5 years ago,4:11,https://i.ytimg.com/vi/2LGcEh_EVqo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEqi7U1tIBF8ij0k4zp22JbCeKqQ
1069,Sort linked list which is already sorted on absolute values | GeeksforGeeks,/watch?v=hH4XI0INmNg,6.2K views,5 years ago,6:33,https://i.ytimg.com/vi/hH4XI0INmNg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCCkLvxUMaTePhSOIWxhBicGTcZjg
1070,Python Programming Tutorial | Program for removing i-th character from a string | GeeksforGeeks,/watch?v=baoPgsuTYsU,5.7K views,5 years ago,2:08,https://i.ytimg.com/vi/baoPgsuTYsU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAiaaPBBud3D2CM44W7Tb9UmV9hLw
1071,Minimum flips of continuous characters to make all same in a binary string | GeeksforGeeks,/watch?v=ZYqT5pDnQt8,3K views,5 years ago,1:45,https://i.ytimg.com/vi/ZYqT5pDnQt8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDsm8A7ZjCtSNtgkskJhLWyrzFBQ
1072,Find the length of loop in linked list | GeeksforGeeks,/watch?v=n6AMo1qFPlA,14K views,5 years ago,4:04,https://i.ytimg.com/vi/n6AMo1qFPlA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_15HEzQUEPEYwfs6cju5L34gJCQ
1073,Python Programming Tutorial | Find the most occurring character and its count | GeeksforGeeks,/watch?v=SHo88PF-TeY,11K views,5 years ago,2:29,https://i.ytimg.com/vi/SHo88PF-TeY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2BpvS2DRpqNRMc5AyiuTeY96IEg
1074,Add two binary strings | GeeksforGeeks,/watch?v=TraAvM7JxL4,36K views,5 years ago,1:54,https://i.ytimg.com/vi/TraAvM7JxL4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTqf1UBCvBT7ub1xGGiDjUCTp9Nw
1075,Get level of a node in binary tree | Iterative approach | GeeksforGeeks,/watch?v=MHiHfW4iPlk,2K views,5 years ago,3:45,https://i.ytimg.com/vi/MHiHfW4iPlk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRl9pMDH3Tn4VpT541-bTCUvWfNw
1076,Deepest right leaf node in a binary tree | Iterative approach | GeeksforGeeks,/watch?v=vNVXeMgZ75U,1.1K views,5 years ago,3:18,https://i.ytimg.com/vi/vNVXeMgZ75U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7sxYFdp9dyk5bA7KFawKtkHiU0A
1077,Python Programming Tutorial | Find duplicates in a string using Counter method | GeeksforGeeks,/watch?v=Z8Zc84SoXiY,18K views,5 years ago,2:24,https://i.ytimg.com/vi/Z8Zc84SoXiY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3HVrgjpTSjYksUnVLaG2X8UXL4Q
1078,Count ways to remove one element from a binary string so that XOR becomes zero | GeeksforGeeks,/watch?v=qo5EKwGLFzY,1.5K views,5 years ago,2:17,https://i.ytimg.com/vi/qo5EKwGLFzY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBekeFS39NjsbRlc-ESi_7SPbCjA
1079,Print Levels of all nodes in a Binary Tree | GeeksforGeeks,/watch?v=yXbkd0MJZfw,6.5K views,5 years ago,3:56,https://i.ytimg.com/vi/yXbkd0MJZfw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8mSktOI9DPR9OqTJww-X-OGnVzg
1080,Find sum of all left leaves in a given Binary Tree | GeeksforGeeks,/watch?v=d9g493VwC7s,4.2K views,5 years ago,4:10,https://i.ytimg.com/vi/d9g493VwC7s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTZNn5OTpFahHzq6aoFavPS7ajPA
1081,Convert singly linked list into circular linked list | GeeksforGeeks,/watch?v=hLz1HXsuyvw,7.1K views,5 years ago,2:43,https://i.ytimg.com/vi/hLz1HXsuyvw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_OtAq5l73R3FcR_d0CWBXIMUzGA
